,Priority,Status,Issue id,Issue key,Created,Resolved
4946,Needs_Triage,Resolved,CMM-2118,CMM,2018-10-18T14:41:28.000,2018-10-23T09:14:34.000
4947,P3,Confirmed,CMM-2119,CMM,2018-10-18T15:00:14.000,
4948,Needs_Triage,Resolved,CMM-2120,CMM,2018-10-18T15:32:01.000,2018-10-23T09:16:12.000
4949,P3,Resolved,CMM-2121,CMM,2018-10-18T15:38:26.000,2018-11-15T11:38:53.000
4950,P4,Resolved,CLIENT-8089,CLIENT,2018-10-18T15:49:27.000,2019-04-04T15:17:09.000
4951,P4,Resolved,SERVER-8739,SERVER,2018-10-18T16:19:54.000,2019-03-06T12:43:53.000
4952,P3,Resolved,CLIENT-8091,CLIENT,2018-10-18T16:52:32.000,2019-02-26T16:56:05.000
4953,P3,New,SERVER-8753,SERVER,2018-10-18T17:04:21.000,
4954,P1,Resolved,SERVER-8740,SERVER,2018-10-18T17:08:18.000,2018-10-23T10:13:58.000
4955,P4,Resolved,CLIENT-8093,CLIENT,2018-10-18T17:23:57.000,2018-10-19T16:29:56.000
4956,P3,Verified,CLIENT-8094,CLIENT,2018-10-18T19:31:01.000,
4957,Needs_Triage,Resolved,CMM-2122,CMM,2018-10-19T09:07:07.000,2018-10-23T09:11:51.000
4958,P3,Resolved,CLIENT-8096,CLIENT,2018-10-19T09:56:43.000,2018-10-25T09:40:52.000
4959,P2,Resolved,CMM-2123,CMM,2018-10-19T10:48:09.000,2018-10-23T09:17:24.000
4960,P3,Resolved,CLIENT-8097,CLIENT,2018-10-19T11:08:20.000,2018-11-19T14:54:42.000
4961,P4,Resolved,CLIENT-8098,CLIENT,2018-10-19T11:19:36.000,2019-02-26T16:38:53.000
4962,P4,New,CLIENT-8100,CLIENT,2018-10-19T11:30:35.000,
4963,P3,Resolved,CLIENT-8101,CLIENT,2018-10-19T11:35:47.000,2019-02-14T11:58:59.000
4964,P3,Resolved,CLIENT-8102,CLIENT,2018-10-19T11:42:41.000,2018-11-19T14:05:30.000
4965,P3,Resolved,CLIENT-8103,CLIENT,2018-10-19T11:48:42.000,2019-02-14T11:58:42.000
4966,P3,Resolved,CLIENT-8104,CLIENT,2018-10-19T11:51:36.000,2018-10-19T18:45:14.000
4967,P3,Resolved,CLIENT-8105,CLIENT,2018-10-19T11:52:24.000,2018-11-12T14:56:42.000
4968,P2,Resolved,CLIENT-8106,CLIENT,2018-10-19T11:53:19.000,2018-10-25T13:32:38.000
4969,P3,Resolved,CLIENT-8107,CLIENT,2018-10-19T14:02:59.000,2019-04-04T15:21:38.000
4970,P3,Resolved,SERVER-9004,SERVER,2018-10-19T14:50:10.000,2019-02-13T12:13:12.000
4971,P3,Resolved,SERVER-8744,SERVER,2018-10-19T16:22:28.000,2019-04-29T12:59:26.000
4972,Needs_Triage,Resolved,CMM-2133,CMM,2018-10-19T17:14:02.000,2018-10-23T09:18:43.000
4973,P3,Resolved,CMM-2134,CMM,2018-10-19T17:15:05.000,2018-10-25T12:01:14.000
4974,P2,Resolved,CMM-2135,CMM,2018-10-19T17:15:56.000,2018-10-25T11:24:22.000
4975,Needs_Triage,Resolved,CMM-2136,CMM,2018-10-19T17:16:07.000,2018-10-23T09:22:28.000
4976,Needs_Triage,Resolved,CMM-2137,CMM,2018-10-19T17:16:54.000,2018-10-23T09:22:49.000
4977,Needs_Triage,Resolved,CMM-2138,CMM,2018-10-19T17:18:40.000,2018-10-23T09:23:20.000
4978,P3,Resolved,CMM-2139,CMM,2018-10-19T17:20:37.000,2018-10-22T10:31:49.000
4979,P4,Resolved,CMM-2140,CMM,2018-10-19T17:33:43.000,2018-12-05T11:53:42.000
4980,Needs_Triage,Resolved,CMM-2141,CMM,2018-10-22T08:24:59.000,2018-10-23T09:12:58.000
4981,Needs_Triage,Resolved,CMM-2142,CMM,2018-10-22T08:25:00.000,2018-10-23T09:13:53.000
4982,Needs_Triage,Resolved,CMM-2143,CMM,2018-10-22T08:25:20.000,2018-10-23T09:14:05.000
4983,Needs_Triage,Resolved,CLIENT-8114,CLIENT,2018-10-22T12:03:51.000,2018-10-29T16:18:58.000
4984,P3,Resolved,SERVER-8747,SERVER,2018-10-22T14:41:27.000,None
4985,P2,Resolved,CMM-2145,CMM,2018-10-22T15:49:34.000,2018-10-25T11:25:06.000
4986,P3,Backlog,CMM-2146,CMM,2018-10-22T15:52:17.000,
4987,P3,Resolved,CMM-2147,CMM,2018-10-22T16:12:40.000,2018-11-13T14:20:32.000
4988,P2,Resolved,CMM-2148,CMM,2018-10-22T16:21:01.000,2018-11-01T16:48:34.000
4989,P2,Resolved,CMM-2149,CMM,2018-10-22T16:24:40.000,2018-10-30T10:26:11.000
4990,P3,New,SERVER-8749,SERVER,2018-10-22T16:27:37.000,
4991,P3,Resolved,CMM-2150,CMM,2018-10-22T16:28:06.000,2018-10-25T12:01:29.000
4992,Needs_Triage,Resolved,CMM-2151,CMM,2018-10-22T17:20:52.000,2018-10-23T08:31:25.000
4993,P3,Resolved,CMM-2152,CMM,2018-10-22T18:03:48.000,2018-11-06T09:53:19.000
4994,P3,Resolved,CMM-2153,CMM,2018-10-22T18:13:05.000,2018-11-13T14:18:13.000
4995,P3,Resolved,CMM-2154,CMM,2018-10-22T18:26:39.000,2018-11-14T15:02:52.000
4996,P2,Resolved,CLIENT-8121,CLIENT,2018-10-23T09:12:07.000,2018-10-26T09:28:25.000
4997,P3,Resolved,CLIENT-8122,CLIENT,2018-10-23T09:17:48.000,2019-05-07T14:10:14.000
4998,P2,Resolved,CLIENT-8123,CLIENT,2018-10-23T09:21:46.000,2018-11-05T14:17:15.000
4999,P2,Resolved,CMM-2155,CMM,2018-10-23T09:53:31.000,2018-11-07T15:03:35.000
5000,P3,Resolved,SERVER-8752,SERVER,2018-10-23T11:02:09.000,2019-02-06T12:31:24.000
5001,P2,Resolved,CMM-2156,CMM,2018-10-23T13:24:12.000,2018-10-25T11:25:32.000
5002,P4,Resolved,CLIENT-8128,CLIENT,2018-10-23T13:30:32.000,2019-03-14T14:38:42.000
5003,P2,Resolved,CMM-2159,CMM,2018-10-23T14:06:16.000,2018-10-25T11:59:45.000
5004,P3,Resolved,CMM-2160,CMM,2018-10-23T14:33:25.000,2018-10-25T12:07:08.000
5005,P4,Resolved,CMM-2161,CMM,2018-10-23T16:24:37.000,2018-12-06T10:33:13.000
5006,P2,Resolved,CLIENT-8130,CLIENT,2018-10-23T16:51:35.000,2018-10-24T10:05:39.000
5007,P3,Resolved,CLIENT-8131,CLIENT,2018-10-23T17:32:57.000,2018-11-14T10:04:38.000
5008,P2,Resolved,SERVER-8756,SERVER,2018-10-23T19:49:40.000,2018-12-13T13:05:36.000
5009,P3,New,CLIENT-8132,CLIENT,2018-10-24T09:39:29.000,
5010,P3,Resolved,CLIENT-8133,CLIENT,2018-10-24T09:40:33.000,2018-11-15T12:31:21.000
5011,P3,Info-Required,CLIENT-8134,CLIENT,2018-10-24T09:40:37.000,
5012,P4,Resolved,CLIENT-8135,CLIENT,2018-10-24T09:44:42.000,2018-11-16T18:25:42.000
5013,P2,Resolved,CMM-2163,CMM,2018-10-24T09:45:32.000,2018-11-01T16:58:12.000
5014,P2,Resolved,CMM-2169,CMM,2018-10-24T12:00:53.000,2018-10-30T10:26:47.000
5015,P4,New,CLIENT-8136,CLIENT,2018-10-24T12:25:04.000,
5016,P4,Resolved,CLIENT-8137,CLIENT,2018-10-24T13:18:29.000,2019-04-04T15:24:20.000
5017,P4,Resolved,CLIENT-8138,CLIENT,2018-10-24T13:19:19.000,2018-11-10T10:11:10.000
5018,P3,Verified,CLIENT-8139,CLIENT,2018-10-24T13:41:51.000,
5019,Needs_Triage,Resolved,CMM-2170,CMM,2018-10-24T13:43:04.000,2018-10-25T12:08:09.000
5020,Needs_Triage,Verified,CLIENT-8140,CLIENT,2018-10-24T13:50:45.000,
5021,Needs_Triage,Resolved,CMM-2171,CMM,2018-10-24T14:22:45.000,2018-10-24T18:03:09.000
5022,P2,Resolved,CMM-2173,CMM,2018-10-24T15:12:27.000,2018-11-01T16:52:22.000
5023,P3,Resolved,CLIENT-8141,CLIENT,2018-10-24T15:17:27.000,2018-12-18T09:53:59.000
5024,P3,New,CLIENT-8142,CLIENT,2018-10-24T15:51:47.000,
5025,Needs_Triage,Resolved,SERVER-8764,SERVER,2018-10-24T15:52:55.000,2018-10-24T17:20:26.000
5026,P2,Resolved,CMM-2174,CMM,2018-10-24T16:11:43.000,2018-11-01T17:00:00.000
5027,P4,Resolved,CLIENT-8143,CLIENT,2018-10-24T16:53:01.000,2019-04-11T15:21:17.000
5028,P2,Resolved,CLIENT-8144,CLIENT,2018-10-24T18:33:11.000,2018-11-02T17:58:11.000
5029,P4,New,CLIENT-8145,CLIENT,2018-10-25T06:06:45.000,
5030,Needs_Triage,Resolved,CMM-2177,CMM,2018-10-25T09:08:43.000,2018-10-25T09:18:54.000
5031,Needs_Triage,Resolved,CLIENT-8146,CLIENT,2018-10-25T10:00:38.000,2018-10-26T10:28:27.000
5032,P4,Resolved,CLIENT-8147,CLIENT,2018-10-25T11:12:06.000,2018-11-15T13:58:35.000
5033,P3,Verified,CLIENT-8149,CLIENT,2018-10-25T11:27:10.000,
5034,P3,Resolved,CLIENT-8150,CLIENT,2018-10-25T12:51:16.000,2019-04-04T15:26:52.000
5035,P4,Resolved,CLIENT-8151,CLIENT,2018-10-25T13:19:23.000,2019-04-04T15:34:21.000
5036,P3,Resolved,CLIENT-8152,CLIENT,2018-10-25T13:23:23.000,2018-12-10T13:11:22.000
5037,P3,Resolved,CMM-2178,CMM,2018-10-25T14:07:32.000,2018-11-16T17:07:53.000
5038,P3,Resolved,CMM-2179,CMM,2018-10-25T14:59:32.000,2018-11-01T17:01:27.000
5039,P2,Resolved,CMM-2180,CMM,2018-10-25T15:01:10.000,2018-11-01T17:06:36.000
5040,P3,Resolved,CLIENT-8154,CLIENT,2018-10-25T16:11:06.000,2018-11-07T08:51:54.000
5041,P3,Resolved,CLIENT-8155,CLIENT,2018-10-25T16:15:48.000,2018-10-31T13:44:28.000
5042,Needs_Triage,Resolved,SERVER-8780,SERVER,2018-10-25T22:30:28.000,2018-10-29T16:11:51.000
5043,Needs_Triage,Resolved,CMM-2181,CMM,2018-10-26T07:52:43.000,2018-10-26T10:35:23.000
5044,Needs_Triage,Resolved,CMM-2182,CMM,2018-10-26T07:53:00.000,2018-10-26T10:37:28.000
5045,Needs_Triage,Resolved,CMM-2183,CMM,2018-10-26T07:53:02.000,2018-10-26T10:35:29.000
5046,Needs_Triage,Resolved,CMM-2184,CMM,2018-10-26T07:53:18.000,2018-10-26T10:38:28.000
5047,Needs_Triage,Resolved,CMM-2185,CMM,2018-10-26T07:53:27.000,2018-10-26T10:36:31.000
5048,Needs_Triage,Resolved,CMM-2186,CMM,2018-10-26T07:53:52.000,2018-10-26T10:39:41.000
5049,P2,Resolved,CLIENT-8157,CLIENT,2018-10-26T07:55:42.000,2018-11-01T10:36:14.000
5050,P4,Resolved,CLIENT-8158,CLIENT,2018-10-26T08:59:24.000,2019-04-04T15:23:15.000
5051,P3,New,CLIENT-8159,CLIENT,2018-10-26T09:15:13.000,
5052,P3,New,CLIENT-8160,CLIENT,2018-10-26T09:18:14.000,
5053,P3,New,SERVER-8781,SERVER,2018-10-26T16:30:02.000,
5054,Needs_Triage,Resolved,CMM-2188,CMM,2018-10-26T17:31:46.000,2018-10-29T16:27:32.000
5055,P3,Resolved,CLIENT-8197,CLIENT,2018-10-26T17:44:29.000,2019-04-11T15:05:29.000
5056,P3,Resolved,CLIENT-8196,CLIENT,2018-10-26T17:46:51.000,2019-04-11T15:31:12.000
5057,P3,Resolved,CLIENT-8161,CLIENT,2018-10-26T17:51:44.000,2018-11-07T08:52:20.000
5058,P3,New,CLIENT-8195,CLIENT,2018-10-26T18:11:55.000,
5059,P3,Resolved,CLIENT-8162,CLIENT,2018-10-28T15:01:35.000,2018-12-21T15:39:52.000
5060,P3,New,SERVER-9029,SERVER,2018-10-29T10:33:08.000,
5061,P2,Resolved,CMM-2189,CMM,2018-10-29T10:51:29.000,2018-11-16T13:46:25.000
5062,Needs_Triage,Resolved,CMM-2191,CMM,2018-10-29T13:53:38.000,2018-11-01T17:08:18.000
5063,P3,Resolved,SERVER-8786,SERVER,2018-10-29T14:41:36.000,2018-11-26T15:55:13.000
5064,Needs_Triage,Resolved,CMM-2195,CMM,2018-10-29T17:15:36.000,2018-11-01T17:24:35.000
5065,P2,Resolved,CMM-2196,CMM,2018-10-29T17:20:17.000,2018-11-14T14:23:04.000
5066,P2,Resolved,CMM-2197,CMM,2018-10-29T18:06:38.000,2018-11-01T16:54:25.000
5067,P3,Confirmed,CMM-2198,CMM,2018-10-29T18:27:24.000,
5068,P4,Verified,CLIENT-8167,CLIENT,2018-10-30T10:48:58.000,
5069,P3,Verified,CLIENT-8168,CLIENT,2018-10-30T10:55:15.000,
5070,P3,New,SERVER-8791,SERVER,2018-10-30T10:55:33.000,
5071,P4,Verified,CLIENT-8169,CLIENT,2018-10-30T10:57:01.000,
5072,P4,Resolved,CLIENT-8170,CLIENT,2018-10-30T11:02:53.000,2018-11-01T13:52:13.000
5073,P4,Verified,CLIENT-8171,CLIENT,2018-10-30T11:11:45.000,
5074,P4,Resolved,CLIENT-8172,CLIENT,2018-10-30T11:21:45.000,2018-11-09T17:13:05.000
5075,P4,Verified,CLIENT-8173,CLIENT,2018-10-30T11:23:10.000,
5076,P4,Verified,CLIENT-8174,CLIENT,2018-10-30T11:33:07.000,
5077,P4,Verified,CLIENT-8175,CLIENT,2018-10-30T11:35:51.000,
5078,P4,Confirmed,CMM-2200,CMM,2018-10-30T11:39:11.000,
5079,P3,Verified,CLIENT-8176,CLIENT,2018-10-30T11:47:36.000,
5080,P2,Resolved,CLIENT-8177,CLIENT,2018-10-30T12:00:10.000,2018-11-02T22:16:23.000
5081,P3,Verified,CLIENT-8178,CLIENT,2018-10-30T12:04:33.000,
5082,P4,Verified,CLIENT-8179,CLIENT,2018-10-30T12:24:59.000,
5083,P4,Verified,CLIENT-8180,CLIENT,2018-10-30T12:31:28.000,
5084,P4,Closed,CLIENT-8181,CLIENT,2018-10-30T14:54:18.000,None
5085,P4,Verified,CLIENT-8182,CLIENT,2018-10-30T16:09:47.000,
5086,P3,Resolved,CLIENT-8183,CLIENT,2018-10-30T16:24:48.000,2018-11-15T16:54:09.000
5087,P2,Resolved,CMM-2202,CMM,2018-10-30T16:32:11.000,2018-11-13T12:54:47.000
5088,P3,Resolved,CLIENT-8340,CLIENT,2018-10-30T16:40:11.000,2019-04-01T11:16:26.000
5089,P3,Resolved,CLIENT-8185,CLIENT,2018-10-30T21:09:26.000,2019-03-14T15:07:33.000
5090,P3,Confirmed,CMM-2203,CMM,2018-10-31T10:56:15.000,
5091,P3,Resolved,CMM-2205,CMM,2018-10-31T15:05:45.000,2018-11-05T14:13:35.000
5092,Needs_Triage,Resolved,CMM-2206,CMM,2018-10-31T16:21:16.000,2018-11-06T09:54:59.000
5093,P3,Resolved,CLIENT-8186,CLIENT,2018-10-31T17:12:20.000,2018-11-16T12:34:01.000
5094,Needs_Triage,Resolved,CMM-2207,CMM,2018-10-31T17:28:10.000,2018-11-06T09:55:40.000
5095,P3,Resolved,CMM-2208,CMM,2018-10-31T17:57:00.000,2018-12-06T10:44:16.000
5096,P2,Resolved,CMM-2209,CMM,2018-10-31T18:09:32.000,2018-11-07T14:51:48.000
5097,P3,Confirmed,CMM-2210,CMM,2018-10-31T18:15:17.000,
5098,P2,Resolved,CLIENT-8190,CLIENT,2018-11-01T10:03:53.000,2018-11-02T17:56:06.000
5099,P4,Resolved,CLIENT-8191,CLIENT,2018-11-01T10:48:31.000,2019-02-06T11:43:36.000
5100,P2,Resolved,CMM-2211,CMM,2018-11-01T13:34:36.000,2018-11-06T10:03:16.000
5101,P5,Resolved,CLIENT-8192,CLIENT,2018-11-01T13:50:06.000,2018-11-09T17:13:12.000
5102,P3,Resolved,CLIENT-8193,CLIENT,2018-11-01T15:21:27.000,2019-01-28T11:12:08.000
5103,P4,Resolved,SERVER-8802,SERVER,2018-11-01T16:15:00.000,2019-03-13T12:46:22.000
5104,P2,Verified,CLIENT-8198,CLIENT,2018-11-01T18:27:34.000,
5105,P3,Resolved,CLIENT-8201,CLIENT,2018-11-02T08:22:09.000,2018-11-08T13:29:44.000
5106,Needs_Triage,Resolved,CLIENT-8202,CLIENT,2018-11-02T08:22:51.000,2018-11-02T08:55:36.000
5107,Needs_Triage,Resolved,CLIENT-8203,CLIENT,2018-11-02T11:06:13.000,2018-11-05T09:52:32.000
5108,P4,New,CLIENT-8205,CLIENT,2018-11-02T11:50:54.000,
5109,P4,Resolved,CLIENT-8206,CLIENT,2018-11-02T13:40:08.000,2019-02-06T11:49:59.000
5110,P4,Resolved,CLIENT-8207,CLIENT,2018-11-02T13:40:48.000,2018-11-08T18:34:15.000
5111,P4,New,CLIENT-8208,CLIENT,2018-11-02T13:47:55.000,
5112,P4,Resolved,CLIENT-8209,CLIENT,2018-11-02T13:53:21.000,2018-11-19T11:11:08.000
5113,P2,Resolved,CMM-2213,CMM,2018-11-02T14:19:01.000,2018-11-07T14:47:35.000
5114,P4,Resolved,CLIENT-8210,CLIENT,2018-11-02T14:20:54.000,2019-02-06T11:51:05.000
5115,Needs_Triage,Resolved,CLIENT-8211,CLIENT,2018-11-02T14:37:21.000,2018-11-06T11:51:55.000
5116,P2,Resolved,CLIENT-8212,CLIENT,2018-11-02T14:44:29.000,2018-11-09T13:18:16.000
5117,P2,Resolved,CMM-2214,CMM,2018-11-02T15:12:40.000,2018-12-06T10:47:24.000
5118,P2,Resolved,CMM-2215,CMM,2018-11-02T15:17:02.000,2018-11-28T15:48:58.000
5119,P3,Resolved,CMM-2216,CMM,2018-11-02T15:17:46.000,2019-03-05T13:27:37.000
5120,Needs_Triage,Resolved,SERVER-8803,SERVER,2018-11-02T15:22:59.000,2018-11-05T10:21:31.000
5121,P2,Resolved,CMM-2218,CMM,2018-11-02T16:02:42.000,2018-11-14T14:18:44.000
5122,Needs_Triage,Resolved,CLIENT-8213,CLIENT,2018-11-02T16:36:12.000,2018-11-05T11:04:36.000
5123,P3,Resolved,CLIENT-8244,CLIENT,2018-11-02T17:01:28.000,2018-11-12T14:32:49.000
5124,Needs_Triage,Resolved,CMM-2219,CMM,2018-11-02T17:37:43.000,2018-11-05T11:12:46.000
5125,P4,Resolved,CLIENT-8215,CLIENT,2018-11-02T17:52:41.000,2018-11-19T19:45:10.000
5126,Needs_Triage,Resolved,SERVER-8805,SERVER,2018-11-02T19:15:20.000,2018-11-09T18:28:58.000
5127,Needs_Triage,Resolved,SERVER-8806,SERVER,2018-11-02T19:16:14.000,2018-11-09T18:30:38.000
5128,P3,Resolved,SERVER-8807,SERVER,2018-11-05T03:17:26.000,2019-05-07T10:17:31.000
5129,P4,Resolved,CLIENT-8218,CLIENT,2018-11-05T10:08:05.000,2018-11-06T10:51:39.000
5130,P2,Resolved,CLIENT-8219,CLIENT,2018-11-05T12:55:36.000,2018-11-05T13:57:03.000
5131,Needs_Triage,Resolved,SERVER-8811,SERVER,2018-11-05T14:03:50.000,2018-11-09T16:30:45.000
5132,P3,Resolved,CMM-2271,CMM,2018-11-05T14:24:44.000,2019-01-17T16:42:00.000
5133,P3,Confirmed,CMM-2272,CMM,2018-11-05T14:51:31.000,
5134,P4,Resolved,CLIENT-8222,CLIENT,2018-11-05T15:05:12.000,2018-11-23T19:56:50.000
5135,P2,Resolved,SERVER-8812,SERVER,2018-11-05T15:22:09.000,2019-01-04T11:54:07.000
5136,Needs_Triage,Resolved,CMM-2273,CMM,2018-11-05T15:42:29.000,2018-11-14T16:48:28.000
5137,P3,Resolved,SERVER-8813,SERVER,2018-11-05T16:08:01.000,2018-12-17T10:30:07.000
5138,Needs_Triage,Resolved,CLIENT-8224,CLIENT,2018-11-06T08:44:50.000,2018-11-06T10:51:56.000
5139,Needs_Triage,Resolved,CMM-2274,CMM,2018-11-06T09:08:01.000,2018-11-09T16:18:04.000
5140,Needs_Triage,Resolved,CMM-2275,CMM,2018-11-06T09:08:04.000,2018-11-09T16:18:35.000
5141,Needs_Triage,Resolved,CMM-2276,CMM,2018-11-06T09:09:00.000,2018-11-09T16:19:51.000
5142,P2,Resolved,CMM-2277,CMM,2018-11-06T09:09:03.000,2019-03-06T13:53:52.000
5143,Needs_Triage,Resolved,CMM-2278,CMM,2018-11-06T09:09:23.000,2018-11-09T16:21:34.000
5144,P4,Resolved,CLIENT-8225,CLIENT,2018-11-06T09:16:31.000,2019-04-11T14:41:52.000
5145,P4,Resolved,CLIENT-8226,CLIENT,2018-11-06T10:47:13.000,2018-11-19T11:54:16.000
5146,P3,New,SERVER-8829,SERVER,2018-11-06T11:02:18.000,
5147,Needs_Triage,Resolved,SERVER-8844,SERVER,2018-11-06T11:18:00.000,2019-02-06T12:43:18.000
5148,Needs_Triage,Resolved,CMM-2279,CMM,2018-11-06T12:45:10.000,2018-11-13T13:03:57.000
5149,P3,Info-Required,CLIENT-8228,CLIENT,2018-11-06T15:19:52.000,
5150,P3,Resolved,CLIENT-8230,CLIENT,2018-11-07T09:46:12.000,2018-11-19T11:34:12.000
5151,P3,Confirmed,CMM-2280,CMM,2018-11-07T10:50:12.000,
5152,Needs_Triage,Resolved,SERVER-8833,SERVER,2018-11-07T10:59:41.000,2018-11-09T11:58:57.000
5153,P3,Resolved,CMM-2281,CMM,2018-11-07T12:11:40.000,2019-02-13T10:29:13.000
5154,P3,Resolved,SERVER-8834,SERVER,2018-11-07T12:47:39.000,2018-11-13T13:01:33.000
5155,P2,Resolved,SERVER-8835,SERVER,2018-11-07T12:47:45.000,2018-11-26T16:00:16.000
5156,Needs_Triage,Resolved,CMM-2282,CMM,2018-11-07T13:36:03.000,2018-11-13T13:16:36.000
5157,Needs_Triage,Resolved,CMM-2283,CMM,2018-11-07T14:08:46.000,2018-11-13T13:19:37.000
5158,P2,Verified,CLIENT-8232,CLIENT,2018-11-07T15:41:12.000,
5159,P3,Confirmed,CMM-2284,CMM,2018-11-07T15:49:50.000,
5160,P3,Resolved,CMM-2285,CMM,2018-11-07T15:54:08.000,2018-11-16T12:33:54.000
5161,P1,Resolved,SERVER-8837,SERVER,2018-11-07T16:59:41.000,2018-11-16T12:06:52.000
5162,P2,Resolved,CMM-2286,CMM,2018-11-07T18:01:02.000,2018-11-12T17:34:21.000
5163,P3,Closed,SERVER-8838,SERVER,2018-11-07T22:27:59.000,None
5164,P4,Resolved,CLIENT-8235,CLIENT,2018-11-08T10:42:54.000,2019-03-14T14:45:33.000
5165,P3,Resolved,CLIENT-8236,CLIENT,2018-11-08T11:07:34.000,2018-11-12T11:26:31.000
5166,P3,Resolved,SERVER-8839,SERVER,2018-11-08T11:12:10.000,2019-01-07T15:23:39.000
5167,P3,Resolved,CMM-2287,CMM,2018-11-08T12:12:32.000,2018-11-15T11:48:16.000
5168,P4,Resolved,CMM-2288,CMM,2018-11-08T12:19:53.000,2018-11-16T14:05:38.000
5169,Needs_Triage,Resolved,CMM-2289,CMM,2018-11-08T14:54:48.000,2018-11-13T13:30:32.000
5170,P4,Resolved,CMM-2290,CMM,2018-11-08T15:01:04.000,2018-12-06T11:08:29.000
5171,Needs_Triage,Resolved,CMM-2291,CMM,2018-11-08T15:08:43.000,2018-11-13T13:35:48.000
5172,Needs_Triage,Resolved,CMM-2292,CMM,2018-11-08T15:40:59.000,2018-11-08T16:38:47.000
5173,P3,Resolved,CMM-2293,CMM,2018-11-08T15:47:53.000,2018-12-06T11:09:52.000
5174,P3,Resolved,CMM-2294,CMM,2018-11-08T15:52:28.000,2018-12-06T11:12:05.000
5175,P2,Resolved,CLIENT-8239,CLIENT,2018-11-08T18:23:08.000,2018-11-14T12:35:12.000
5176,P4,Resolved,CLIENT-8240,CLIENT,2018-11-08T18:26:52.000,2018-11-14T12:30:04.000
5177,Needs_Triage,Resolved,CMM-2295,CMM,2018-11-08T18:42:08.000,2018-11-13T15:15:04.000
5178,P3,New,SERVER-8842,SERVER,2018-11-09T08:46:44.000,
5179,P3,New,SERVER-8843,SERVER,2018-11-09T08:48:56.000,
5180,P2,Resolved,CLIENT-8243,CLIENT,2018-11-09T10:18:39.000,2018-11-09T13:22:49.000
5181,P3,Resolved,CMM-2300,CMM,2018-11-09T10:54:53.000,2018-11-16T12:36:49.000
5182,P2,Resolved,CMM-2301,CMM,2018-11-09T11:52:21.000,2018-11-15T08:50:21.000
5183,P2,Resolved,CMM-2302,CMM,2018-11-09T13:55:35.000,2018-11-15T13:41:49.000
5184,P3,Confirmed,CMM-2303,CMM,2018-11-09T13:59:27.000,
5185,P3,Resolved,CMM-2304,CMM,2018-11-09T15:32:57.000,2018-11-15T11:36:30.000
5186,P3,Resolved,CMM-2305,CMM,2018-11-09T16:15:33.000,2018-11-14T15:09:39.000
5187,P3,Confirmed,CMM-2306,CMM,2018-11-09T16:34:14.000,
5188,P3,Confirmed,CMM-2307,CMM,2018-11-09T17:03:20.000,
5189,P3,Resolved,SERVER-8846,SERVER,2018-11-09T17:17:34.000,2019-05-01T12:36:15.000
5190,P3,Resolved,CMM-2308,CMM,2018-11-09T17:21:53.000,2018-11-15T10:48:24.000
5191,Needs_Triage,Resolved,CLIENT-8245,CLIENT,2018-11-09T19:33:42.000,2018-11-10T10:56:00.000
5192,P4,Resolved,SERVER-8849,SERVER,2018-11-09T22:30:23.000,2018-11-29T11:00:56.000
5193,Needs_Triage,Resolved,CLIENT-8287,CLIENT,2018-11-12T08:50:22.000,2018-11-19T19:40:17.000
5194,Needs_Triage,Resolved,CMM-2312,CMM,2018-11-12T09:18:41.000,2018-11-13T08:19:36.000
5195,Needs_Triage,Resolved,CMM-2313,CMM,2018-11-12T09:18:44.000,2018-11-13T15:22:46.000
5196,Needs_Triage,Resolved,CMM-2314,CMM,2018-11-12T09:19:06.000,2018-11-13T15:20:46.000
5197,Needs_Triage,Resolved,CMM-2315,CMM,2018-11-12T09:20:29.000,2018-11-13T15:20:54.000
5198,Needs_Triage,Resolved,CMM-2316,CMM,2018-11-12T09:20:37.000,2018-11-13T15:21:43.000
5199,P3,Resolved,CMM-2317,CMM,2018-11-12T10:07:20.000,2018-11-16T12:34:01.000
5200,P3,Resolved,CMM-2318,CMM,2018-11-12T10:10:05.000,2019-01-08T08:28:54.000
5201,P3,Resolved,CMM-2319,CMM,2018-11-12T10:12:01.000,2018-11-15T10:48:58.000
5202,P1,Resolved,CMM-2320,CMM,2018-11-12T11:05:05.000,2018-11-28T15:46:30.000
5203,P3,New,SERVER-8854,SERVER,2018-11-12T13:40:09.000,
5204,P3,Resolved,CMM-2321,CMM,2018-11-12T14:26:35.000,2018-11-15T15:54:36.000
5205,P2,Verified,CLIENT-8247,CLIENT,2018-11-12T14:55:23.000,
5206,P2,Resolved,SERVER-8862,SERVER,2018-11-13T12:02:04.000,2018-11-21T09:55:43.000
5207,P3,Resolved,CLIENT-8250,CLIENT,2018-11-13T15:24:37.000,2019-01-04T10:07:51.000
5208,P2,Resolved,CLIENT-8285,CLIENT,2018-11-13T15:42:54.000,2018-11-16T16:43:59.000
5209,P2,Resolved,CLIENT-8258,CLIENT,2018-11-13T16:14:08.000,2018-12-18T13:41:40.000
5210,P3,Resolved,SERVER-8866,SERVER,2018-11-13T17:13:20.000,2018-12-21T09:58:05.000
5211,P4,Resolved,CLIENT-8259,CLIENT,2018-11-13T18:31:17.000,2019-04-11T14:43:44.000
5212,P3,Verified,SERVER-8868,SERVER,2018-11-14T05:10:57.000,
5213,P1,Resolved,SERVER-8869,SERVER,2018-11-14T09:09:25.000,2018-11-15T09:54:30.000
